"date","hour","tempC","precip","solar","relhum","soil_moisture","soil_temp"
20220625,500,10.2,0,0,90,0.155,15.5
20220625,600,12.5,0,95,90,0.153,15.4
20220625,700,16.3,0,265,87,0.153,15.3
20220625,800,21,0,449,74,0.153,15.2
20220625,900,24.2,0,614,51,0.153,15.3
20220625,1000,25.1,0,749,46,0.152,15.5
20220625,1100,26.5,0,847,45,0.152,15.7
20220625,1200,27.1,0,903,40,0.151,16.1
20220625,1300,27.8,0,909,39,0.149,16.5
20220625,1400,28.7,0,865,39,0.149,16.9
20220625,1500,28.9,0,774,40,0.148,17.2
20220625,1600,28.7,0,647,38,0.147,17.3
20220625,1700,28.7,0,495,36,0.146,17.6
20220625,1800,27.8,0,303,35,0.146,17.6
20220625,1900,24.7,0,114,43,0.146,17.7
20220625,2000,20.1,0,9,61,0.146,17.6
20220625,2100,18.5,0,0,71,0.147,17.5
20220625,2200,17.5,0,0,77,0.147,17.2
20220625,2300,16.7,0,0,79,0.146,17.2
20220626,0,16.1,0,0,79,0.146,17
20220626,100,16.2,0,0,80,0.146,16.8
20220626,200,15.9,0,0,81,0.145,16.7
20220626,300,15.3,0,0,83,0.146,16.5
20220626,400,15.3,0,0,85,0.146,16.5
20220626,500,15.2,0,1,86,0.145,16.3
20220626,600,17.1,0,95,87,0.145,16.2
20220626,700,21.2,0,219,79,0.145,16.1
20220626,800,23.5,0,425,71,0.145,16.1
20220626,900,25.6,0,580,66,0.145,16.2
20220626,1000,27.2,0,740,63,0.145,16.5
20220626,1100,28.2,0,806,59,0.144,16.8
20220626,1200,29.6,0,894,54,0.143,17.1
20220626,1300,30.6,0,856,49,0.142,17.5
20220626,1400,31.1,0,783,45,0.141,18.1
20220626,1500,30.2,0,720,43,0.14,18.2
20220626,1600,23.8,0,94,51,0.141,18.5
20220626,1700,25.3,0,185,73,0.14,18.5
20220626,1800,22.3,0.3,94,72,0.139,18.5
20220626,1900,21.4,0,30,79,0.139,18.6
20220626,2000,21.3,0,0,83,0.14,18.4
20220626,2100,22.1,0,0,82,0.14,18.2
20220626,2200,21.9,0,0,81,0.139,18.2
20220626,2300,21.4,0,0,81,0.14,18
20220627,0,21.6,0,0,83,0.14,18
20220627,100,21.4,0.5,0,84,0.14,17.9
20220627,200,21.5,0,0,84,0.14,17.8
20220627,300,21.6,0.6,0,85,0.139,17.8
20220627,400,21.4,0.2,0,84,0.14,17.8
20220627,500,19.5,0,0,83,0.14,17.8
20220627,600,15.7,0.4,0,79,0.14,17.8
20220627,700,16.9,0,109,84,0.14,17.7
20220627,800,17.9,0,314,80,0.141,17.6
20220627,900,19.9,0,567,67,0.14,17.4
20220627,1000,20.5,0,772,57,0.138,17.5
20220627,1100,20.6,0,775,53,0.138,17.7
20220627,1200,21.8,0,829,51,0.138,17.8
20220627,1300,22.1,0,781,48,0.137,17.9
20220627,1400,23.2,0,676,46,0.137,18.2
20220627,1500,22.8,0,692,42,0.137,18.4
20220627,1600,21.7,0,556,44,0.137,18.3
20220627,1700,21,0,374,50,0.136,18.2
20220627,1800,19.5,0,338,50,0.137,18.3
20220627,1900,16.9,0,67,55,0.136,18.1
20220627,2000,16.2,0,2,60,0.136,18
20220627,2100,15.7,0,0,64,0.136,17.8
20220627,2200,14.3,0,0,72,0.136,17.6
20220627,2300,14.3,0,0,77,0.136,17.3
20220628,0,13.8,0,0,77,0.136,17.2
20220628,100,12.6,0,0,75,0.135,17
20220628,200,11.6,0,0,76,0.136,16.8
20220628,300,10.1,0,0,81,0.136,16.7
20220628,400,8.7,0,0,84,0.135,16.3
20220628,500,9.2,0,0,86,0.135,16.1
20220628,600,12.1,0,108,88,0.135,15.8
20220628,700,14,0,273,81,0.135,15.6
20220628,800,15.9,0,433,71,0.134,15.5
20220628,900,16.8,0,591,64,0.134,15.6
20220628,1000,18.1,0,798,58,0.135,15.7
20220628,1100,18.7,0,885,55,0.134,16
20220628,1200,20.1,0,981,52,0.133,16.2
20220628,1300,20.7,0,961,50,0.133,16.6
20220628,1400,21.4,0,661,48,0.133,16.9
20220628,1500,21.3,0,746,46,0.132,17
20220628,1600,21.5,0,560,45,0.132,17.3
20220628,1700,21.3,0,394,44,0.132,17.3
20220628,1800,21.3,0,355,44,0.131,17.2
20220628,1900,19.9,0,153,47,0.131,17.2
20220628,2000,15.4,0,20,62,0.132,17.2
20220628,2100,13,0,0,73,0.131,16.9
20220628,2200,11.8,0,0,80,0.131,16.8
20220628,2300,10.6,0,0,84,0.131,16.6
20220629,0,10.5,0,0,87,0.131,16.3
20220629,100,9.6,0,0,88,0.13,16.1
20220629,200,9.3,0,0,89,0.131,15.8
20220629,300,9.6,0,0,89,0.131,15.6
20220629,400,8.9,0,0,89,0.131,15.5
20220629,500,8.9,0,0,90,0.13,15.3
20220629,600,11,0,95,90,0.13,15.1
20220629,700,15.1,0,273,88,0.131,15
20220629,800,18.7,0,451,72,0.131,15
20220629,900,21.3,0,592,56,0.13,15.1
20220629,1000,22.7,0,702,49,0.13,15.2
20220629,1100,24.2,0,846,42,0.13,15.7
20220629,1200,24.7,0,878,39,0.129,16.1
20220629,1300,23.8,0,585,40,0.129,16.4
20220629,1400,23.7,0,409,42,0.128,16.6
20220629,1500,22.7,0,220,47,0.128,16.8
20220629,1600,22.6,0,383,46,0.129,16.8
20220629,1700,22.7,0,351,45,0.129,16.9
20220629,1800,22.6,0,278,45,0.128,16.9
20220629,1900,20.6,0,103,52,0.127,17
20220629,2000,18.5,0,7,63,0.127,16.9
20220629,2100,16,0,0,72,0.128,16.9
20220629,2200,14.6,0,0,79,0.128,16.7
20220629,2300,13.1,0,0,83,0.127,16.5
20220630,0,12.1,0,0,86,0.127,16.4
20220630,100,11.4,0,0,88,0.127,16
20220630,200,11,0,0,89,0.127,15.8
20220630,300,10.2,0,0,90,0.128,15.6
20220630,400,9.7,0,0,91,0.128,15.5
20220630,500,9.2,0,2,91,0.128,15.2
20220630,600,11.1,0,80,91,0.128,15.1
20220630,700,15,0,247,90,0.127,14.9
20220630,800,19.5,0,434,80,0.127,14.9
20220630,900,22.3,0,589,63,0.128,15.1
20220630,1000,22.4,0,640,55,0.127,15.3
20220630,1100,24,0,544,51,0.127,15.6
20220630,1200,24.1,0,767,49,0.126,15.9
20220630,1300,26.4,0,874,45,0.125,16.2
20220630,1400,27.1,0,816,44,0.125,16.6
20220630,1500,27.5,0,738,43,0.124,16.9
20220630,1600,27.8,0,569,41,0.124,17.2
20220630,1700,27.7,0,444,41,0.124,17.3
20220630,1800,27.4,0,304,43,0.123,17.5
20220630,1900,24.9,0,133,49,0.124,17.5
20220630,2000,21.2,0,6,66,0.124,17.6
20220630,2100,22.4,0,0,72,0.124,17.5
20220630,2200,22.7,0,0,58,0.124,17.3
20220630,2300,22.2,0,0,55,0.123,17.2
20220701,0,21.4,0,0,55,0.124,17.1
20220701,100,16.5,0,0,66,0.124,17
20220701,200,15.9,0,0,78,0.124,17
20220701,300,14.6,0,0,82,0.123,16.7
20220701,400,13.6,0,0,86,0.123,16.6
20220701,500,16.6,0,1,86,0.123,16.5
20220701,600,21,0,51,59,0.124,16.4
20220701,700,22.3,0,211,55,0.124,16.2
20220701,800,22.9,0,326,54,0.123,16.2
20220701,900,25,0,423,55,0.123,16.3
20220701,1000,26.7,0,649,53,0.123,16.5
20220701,1100,29.5,0,864,48,0.123,16.6
20220701,1200,29.6,0,766,42,0.121,17.2
20220701,1300,30,0,605,39,0.121,17.5
20220701,1400,30.7,0,707,38,0.12,17.8
20220701,1500,30.4,0,655,36,0.12,18.1
20220701,1600,29,0,261,40,0.12,18.3
20220701,1700,27.2,0,116,46,0.12,18.4
20220701,1800,22.1,1.4,17,64,0.12,18.4
20220701,1900,20.7,0,4,81,0.12,18.5
20220701,2000,19.8,0,2,85,0.12,18.4
20220701,2100,19.1,0,0,88,0.12,18.3
20220701,2200,19.3,0,0,84,0.119,18
20220701,2300,19.5,1.8,0,80,0.119,18
20220702,0,18.7,1,0,85,0.119,17.9
20220702,100,18.5,0.2,0,88,0.12,17.8
20220702,200,18.6,0.2,0,89,0.12,17.8
20220702,300,18.8,0,0,89,0.119,17.6
20220702,400,19.1,0,0,86,0.12,17.5
20220702,500,19,0.3,0,83,0.119,17.5
20220702,600,18.8,0,16,85,0.119,17.4
20220702,700,19.5,0,35,85,0.12,17.5
20220702,800,20.5,0,101,83,0.12,17.4
20220702,900,21.2,0,216,80,0.12,17.3
20220702,1000,21.9,0,379,77,0.12,17.4
20220702,1100,22.1,0,474,73,0.12,17.6
20220702,1200,23.2,0,579,70,0.12,17.7
20220702,1300,24.3,0,697,60,0.12,17.9
20220702,1400,24.6,0,653,55,0.121,18.2
20220702,1500,25.3,0,535,52,0.12,18.2
20220702,1600,25.2,0,524,49,0.12,18.4
20220702,1700,25,0,457,47,0.12,18.5
20220702,1800,24.6,0,306,43,0.12,18.5
20220702,1900,21.3,0,142,44,0.12,18.5
20220702,2000,17.2,0,21,62,0.12,18.4
20220702,2100,15.5,0,0,74,0.121,18.3
20220702,2200,13.6,0,0,80,0.12,18
20220702,2300,12.5,0,0,84,0.12,17.7
20220703,0,12.7,0,0,87,0.119,17.4
20220703,100,12.5,0,0,88,0.12,17.2
20220703,200,12.6,0,0,88,0.12,16.9
20220703,300,12.4,0,0,88,0.12,16.7
20220703,400,12.2,0,0,89,0.119,16.5
20220703,500,11.7,0,1,89,0.118,16.3
20220703,600,12.9,0,39,90,0.119,16.3
20220703,700,15.9,0,162,88,0.119,16.1
20220703,800,17.4,0,236,72,0.12,16
20220703,900,20.4,0,608,51,0.12,16.1
20220703,1000,21.5,0,755,42,0.119,16.2
20220703,1100,22.5,0,870,37,0.119,16.5
20220703,1200,23.3,0,932,35,0.118,16.7
20220703,1300,23.2,0,945,35,0.119,17.1
20220703,1400,23.9,0,870,40,0.118,17.4
20220703,1500,23.9,0,813,37,0.117,17.8
20220703,1600,23.8,0,681,32,0.118,17.9
20220703,1700,23.3,0,518,34,0.119,18
20220703,1800,22.5,0,335,36,0.118,18
20220703,1900,21.1,0,154,39,0.118,17.8
20220703,2000,16.8,0,21,47,0.118,17.8
20220703,2100,13.3,0,0,61,0.117,17.6
20220703,2200,10.7,0,0,72,0.118,17.3
20220703,2300,10.4,0,0,80,0.117,16.9
20220704,0,9.7,0,0,82,0.117,16.7
20220704,100,8.6,0,0,84,0.117,16.3
20220704,200,8.6,0,0,86,0.117,16.1
20220704,300,8,0,0,87,0.116,15.9
20220704,400,7.7,0,0,88,0.117,15.6
20220704,500,7.4,0,0,89,0.116,15.4
20220704,600,9.3,0,95,89,0.116,15.1
20220704,700,13.4,0,260,85,0.116,14.9
20220704,800,18.6,0,439,68,0.115,15
20220704,900,21.3,0,617,48,0.116,15
20220704,1000,23,0,744,44,0.116,15.3
20220704,1100,24.2,0,853,41,0.117,15.5
20220704,1200,24.9,0,902,40,0.116,16.1
20220704,1300,24.8,0,818,40,0.116,16.4
20220704,1400,26.1,0,725,40,0.116,16.9
20220704,1500,27.1,0,698,39,0.115,17.2
20220704,1600,26.6,0,636,39,0.115,17.5
20220704,1700,25.8,0,426,41,0.115,17.6
20220704,1800,24.5,0,195,44,0.115,17.7
20220704,1900,23.1,0,29,51,0.114,17.7
20220704,2000,20.7,0,2,60,0.115,17.7
20220704,2100,19.6,0,0,67,0.114,17.6
20220704,2200,19.2,0,0,70,0.114,17.4
20220704,2300,18.8,0,0,75,0.113,17.5
20220705,0,18.3,0,0,77,0.114,17.3
20220705,100,17.5,0,0,76,0.115,17.2
20220705,200,17.6,0,0,77,0.115,17
20220705,300,17.1,0,0,77,0.115,17
20220705,400,17.1,0,0,77,0.114,16.8
20220705,500,17.4,0,0,78,0.115,16.8
20220705,600,18.2,0,18,77,0.115,16.7
20220705,700,19.3,0,72,75,0.115,16.7
20220705,800,20,0,121,70,0.114,16.7
20220705,900,23.2,0,343,61,0.113,16.7
20220705,1000,23,0,273,57,0.113,16.7
20220705,1100,22.4,0,162,59,0.113,16.8
20220705,1200,20.4,2,109,64,0.114,17
20220705,1300,19.8,2.1,89,81,0.114,17
20220705,1400,20.3,0.6,195,86,0.114,17.1
20220705,1500,21.8,0,259,85,0.113,17.1
20220705,1600,23,0,299,79,0.114,17.3
20220705,1700,23.9,0,183,75,0.114,17.3
20220705,1800,23.4,0,151,75,0.115,17.4
20220705,1900,23.1,0,30,75,0.115,17.5
20220705,2000,22.2,1.2,0,78,0.114,17.6
20220705,2100,22.3,0,0,81,0.114,17.5
20220705,2200,22.5,0,0,80,0.115,17.5
20220705,2300,22.2,0,0,79,0.115,17.5
20220706,0,21.8,0,0,79,0.115,17.5
20220706,100,21.2,0,0,82,0.115,17.5
20220706,200,19.9,0,0,84,0.115,17.6
20220706,300,19.2,0,0,83,0.115,17.5
20220706,400,19,0,0,81,0.115,17.3
20220706,500,18.6,0,0,79,0.115,17.5
20220706,600,18.4,0,9,82,0.114,17.2
20220706,700,18.1,0,40,85,0.115,17.1
20220706,800,19,0,135,86,0.114,17.1
20220706,900,19,0,261,81,0.114,17.2
20220706,1000,19.4,0,152,82,0.115,17.1
20220706,1100,19.8,0,268,80,0.115,17.3
20220706,1200,20.8,0,454,77,0.115,17.3
20220706,1300,21.7,0,511,72,0.116,17.4
20220706,1400,23.3,0,872,67,0.116,17.6
20220706,1500,23.7,0,739,62,0.116,17.8
20220706,1600,23.9,0,679,57,0.115,17.9
20220706,1700,23.8,0,597,56,0.115,18.1
20220706,1800,21.3,0,225,61,0.116,18.2
20220706,1900,21,0,105,64,0.116,18.2
20220706,2000,17.9,0,19,72,0.117,18.2
20220706,2100,15.9,0,0,82,0.117,18
20220706,2200,15,0,0,87,0.115,17.8
20220706,2300,14.2,0,0,89,0.116,17.6
20220707,0,13.3,0,0,91,0.116,17.5
20220707,100,12.8,0,0,92,0.114,17.1
20220707,200,13.5,0,0,92,0.114,16.9
20220707,300,12.9,0,0,92,0.116,16.7
20220707,400,12.3,0,0,93,0.116,16.6
20220707,500,12.7,0,0,93,0.114,16.4
20220707,600,12.7,0,35,94,0.114,16.3
20220707,700,14.8,0,220,94,0.114,16.2
20220707,800,17.2,0,387,95,0.115,16.2
20220707,900,20.4,0,512,85,0.114,16.3
20220707,1000,23.6,0,836,64,0.114,16.5
20220707,1100,23.9,0,613,59,0.114,16.7
20220707,1200,23.6,0,848,56,0.114,17
20220707,1300,25.7,0,850,54,0.113,17.4
20220707,1400,25.8,0,544,53,0.113,17.8
20220707,1500,26.3,0,743,50,0.114,17.9
20220707,1600,25.5,0,447,50,0.114,18.2
20220707,1700,25.2,0,263,51,0.114,18.3
20220707,1800,25.4,0,240,52,0.113,18.4
20220707,1900,22.8,0,117,54,0.113,18.4
20220707,2000,20.6,0,6,71,0.113,18.4
20220707,2100,20,0,0,77,0.113,18.3
20220707,2200,18.2,0,0,75,0.114,18.2
20220707,2300,16.9,0,0,85,0.114,18.1
20220708,0,16.8,0,0,87,0.113,17.8
20220708,100,16,0,0,87,0.114,17.8
20220708,200,15.5,0,0,88,0.114,17.5
20220708,300,14.7,0,0,89,0.114,17.5
20220708,400,13.9,0,0,90,0.113,17.2
20220708,500,13.3,0,0,91,0.113,17.1
20220708,600,14.5,0,80,91,0.114,16.9
20220708,700,18,0,237,90,0.114,16.8
20220708,800,20.4,0,389,76,0.114,16.6
20220708,900,22.2,0,561,64,0.114,16.8
20220708,1000,24.1,0,725,59,0.113,16.9
20220708,1100,24.1,0,805,55,0.113,17.2
20220708,1200,25.5,0,856,51,0.113,17.5
20220708,1300,25.8,0,672,49,0.112,17.9
20220708,1400,26.7,0,719,45,0.112,18.2
20220708,1500,26,0,610,45,0.111,18.5
20220708,1600,25.4,0,497,45,0.112,18.5
20220708,1700,24.4,0,221,50,0.112,18.6
20220708,1800,24,0,186,53,0.113,18.6
20220708,1900,22.8,0,58,58,0.112,18.6
20220708,2000,20.9,0,2,63,0.113,18.7
20220708,2100,19.8,0,0,71,0.112,18.5
20220708,2200,19.2,0,0,77,0.113,18.4
20220708,2300,18.1,0,0,79,0.112,18.2
20220709,0,16.9,0,0,82,0.112,18
20220709,100,15.9,0,0,86,0.112,17.9
20220709,200,16,0,0,88,0.111,17.7
20220709,300,13.9,0,0,89,0.111,17.6
20220709,400,13.7,0,0,91,0.112,17.5
20220709,500,12.2,0,0,92,0.112,17.1
20220709,600,13.5,0,73,93,0.111,16.9
20220709,700,15.1,0,216,93,0.111,16.7
20220709,800,18.9,0,435,91,0.111,16.7
20220709,900,21.2,0,605,72,0.112,16.7
20220709,1000,21.2,0,569,56,0.111,17
20220709,1100,23.5,0,739,46,0.111,17.2
20220709,1200,23.8,0,933,37,0.11,17.4
20220709,1300,24.4,0,940,34,0.11,17.9
20220709,1400,25,0,890,35,0.11,18.2
20220709,1500,23.9,0,823,35,0.11,18.4
20220709,1600,23.2,0,671,38,0.11,18.6
20220709,1700,22.4,0,515,38,0.111,18.5
20220709,1800,21.4,0,326,39,0.11,18.6
20220709,1900,19.5,0,146,41,0.109,18.5
20220709,2000,15,0,16,57,0.11,18.3
20220709,2100,12.6,0,0,68,0.11,18
20220709,2200,11.9,0,0,77,0.11,17.7
20220709,2300,11.8,0,0,77,0.11,17.5
20220710,0,9.8,0,0,78,0.11,17.2
20220710,100,9,0,0,84,0.108,16.9
20220710,200,8.2,0,0,86,0.109,16.6
20220710,300,7.1,0,0,88,0.109,16.2
20220710,400,6.7,0,0,89,0.108,16
20220710,500,6.7,0,0,90,0.108,15.6
20220710,600,8.6,0,80,90,0.108,15.4
20220710,700,12.9,0,251,89,0.107,15.2
20220710,800,17.2,0,434,79,0.107,15.2
20220710,900,19.7,0,609,53,0.107,15.3
20220710,1000,21.6,0,751,43,0.108,15.4
20220710,1100,22.4,0,855,39,0.107,15.8
20220710,1200,23.6,0,921,37,0.107,16.2
20220710,1300,23.7,0,835,36,0.107,16.7
20220710,1400,25.1,0,841,35,0.107,17
20220710,1500,25.7,0,791,35,0.108,17.4
20220710,1600,25.2,0,664,35,0.108,17.6
20220710,1700,24.8,0,500,35,0.108,17.7
20220710,1800,24.6,0,318,36,0.107,17.9
20220710,1900,21,0,139,46,0.107,17.9
20220710,2000,16.9,0,14,61,0.108,17.8
20220710,2100,14.5,0,0,73,0.107,17.5
20220710,2200,13.5,0,0,80,0.107,17.3
20220710,2300,12.2,0,0,82,0.106,17.1
20220711,0,11.4,0,0,84,0.106,16.8
20220711,100,11.1,0,0,85,0.107,16.7
20220711,200,10.3,0,0,87,0.106,16.4
20220711,300,10.2,0,0,87,0.106,16.2
20220711,400,10.3,0,0,87,0.106,16
20220711,500,10,0,0,87,0.105,15.8
20220711,600,11.8,0,71,87,0.107,15.6
20220711,700,16.6,0,238,82,0.107,15.6
20220711,800,21,0,417,64,0.106,15.6
20220711,900,23,0,589,53,0.107,15.7
20220711,1000,24.9,0,651,51,0.106,15.9
20220711,1100,26.9,0,826,47,0.106,16.3
20220711,1200,28,0,811,44,0.106,16.7
20220711,1300,28.7,0,764,41,0.106,17.3
20220711,1400,29.2,0,855,36,0.105,17.6
20220711,1500,29.4,0,694,35,0.105,17.9
20220711,1600,30,0,637,35,0.105,18.2
20220711,1700,29.5,0,479,34,0.105,18.4
20220711,1800,27.8,0,213,37,0.105,18.5
20220711,1900,25.9,0,137,47,0.105,18.6
20220711,2000,24.6,0,9,53,0.105,18.5
20220711,2100,24.4,0,0,54,0.104,18.6
20220711,2200,23.4,0,0,55,0.105,18.5
20220711,2300,23.1,0,0,57,0.104,18.3
20220712,0,22.3,0,0,60,0.104,18.2
20220712,100,21.8,0,0,62,0.105,18.2
20220712,200,22.2,0,0,61,0.105,18
20220712,300,21.9,0,0,61,0.105,17.8
20220712,400,21.8,0,0,61,0.105,17.9
20220712,500,19.7,0.6,0,66,0.105,17.8
20220712,600,19.7,0,47,79,0.105,17.7
20220712,700,21.1,0,129,76,0.104,17.7
20220712,800,24.1,0,337,70,0.105,17.7
20220712,900,25.7,0,566,65,0.105,17.7
20220712,1000,26.5,0,648,60,0.104,17.8
20220712,1100,29,0,827,55,0.104,18.2
20220712,1200,21.7,0,707,48,0.104,18.5
20220712,1300,27.1,0,463,60,0.104,18.8
20220712,1400,30.4,0,903,47,0.104,19
20220712,1500,31,0,729,37,0.104,19.3
20220712,1600,30,0,652,32,0.104,19.5
20220712,1700,28.2,0,501,34,0.104,19.6
20220712,1800,26.1,0,164,38,0.103,19.6
20220712,1900,22.2,0,50,49,0.103,19.6
20220712,2000,20.3,0,4,65,0.103,19.4
20220712,2100,17.9,0,0,73,0.104,19.3
20220712,2200,17,0,0,80,0.103,19.1
20220712,2300,16,0,0,83,0.103,18.8
20220713,0,14.7,0,0,86,0.102,18.5
20220713,100,13.1,0,0,88,0.102,18.4
20220713,200,12.8,0,0,89,0.102,18
20220713,300,13.2,0,0,90,0.103,17.8
20220713,400,12.3,0,0,91,0.102,17.6
20220713,500,12.6,0,0,92,0.104,17.3
20220713,600,13.6,0,65,92,0.103,17.2
20220713,700,17.3,0,235,92,0.102,16.9
20220713,800,21.3,0,417,85,0.102,17
20220713,900,23.1,0,611,68,0.103,17.1
20220713,1000,23.9,0,475,62,0.103,17.2
20220713,1100,23.8,0,527,56,0.103,17.6
20220713,1200,24,0,551,54,0.102,17.7
20220713,1300,25.9,0,824,50,0.102,18.1
20220713,1400,25.7,0,392,51,0.102,18.3
20220713,1500,22.7,0,422,50,0.102,18.6
20220713,1600,22.5,1.5,540,74,0.102,18.7
20220713,1700,23.6,0,304,74,0.102,18.7
20220713,1800,23.6,0,249,60,0.102,18.8
20220713,1900,20,0,117,65,0.102,18.7
20220713,2000,18.3,0,2,77,0.102,18.7
20220713,2100,17.3,0,0,83,0.102,18.6
20220713,2200,17.1,0,0,87,0.102,18.4
20220713,2300,16.4,0,0,87,0.102,18.3
20220714,0,16.5,0,0,89,0.103,18
20220714,100,16.5,0,0,90,0.103,17.9
20220714,200,15.4,0,0,90,0.103,17.7
20220714,300,15.3,0,0,91,0.101,17.6
20220714,400,15.6,0,0,92,0.102,17.6
20220714,500,13.7,0,0,92,0.101,17.3
20220714,600,15.3,0,19,92,0.102,17.2
20220714,700,16.5,0,105,93,0.101,17.1
20220714,800,18.8,0,365,90,0.102,17.1
20220714,900,19,0,220,81,0.102,17.1
20220714,1000,20.3,0,383,72,0.102,17.1
20220714,1100,22.4,0,646,66,0.102,17.4
20220714,1200,23.2,0,681,58,0.101,17.7
20220714,1300,24.2,0,799,51,0.101,17.9
20220714,1400,24.9,0,787,47,0.102,18.2
20220714,1500,24,0,468,47,0.102,18.5
20220714,1600,24.2,0,474,47,0.101,18.6
20220714,1700,24.2,0,401,46,0.101,18.6
20220714,1800,22.9,0,307,43,0.101,18.6
20220714,1900,21.1,0,132,39,0.102,18.6
20220714,2000,15.8,0,12,51,0.101,18.5
20220714,2100,13.2,0,0,67,0.101,18.2
20220714,2200,10.7,0,0,78,0.1,18
20220714,2300,9.6,0,0,83,0.101,17.7
20220715,0,9.3,0,0,86,0.1,17.3
20220715,100,8.5,0,0,88,0.1,16.9
20220715,200,8.4,0,0,90,0.1,16.7
20220715,300,7.3,0,0,90,0.099,16.3
20220715,400,7.1,0,0,91,0.099,16.1
20220715,500,6.5,0,0,91,0.099,15.8
20220715,600,8.7,0,71,91,0.099,15.6
20220715,700,12.8,0,235,90,0.1,15.3
20220715,800,18.1,0,422,79,0.099,15.3
20220715,900,21.7,0,593,52,0.1,15.4
20220715,1000,23.2,0,735,44,0.1,15.6
20220715,1100,24.2,0,843,40,0.099,16.1
20220715,1200,25.2,0,965,37,0.099,16.5
20220715,1300,26.1,0,1012,32,0.099,17.1
20220715,1400,25.7,0,575,32,0.099,17.6
20220715,1500,25.1,0,588,30,0.098,17.9
20220715,1600,24.6,0,229,32,0.099,18
20220715,1700,25.6,0,484,32,0.1,18.2
20220715,1800,23.4,0,236,34,0.099,18
20220715,1900,20.3,0,88,54,0.098,18.1
20220715,2000,16.8,0,5,66,0.099,17.8
20220715,2100,14.4,0,0,74,0.099,17.8
20220715,2200,14,0,0,78,0.098,17.5
20220715,2300,13,0,0,81,0.099,17.2
20220716,0,12.7,0,0,81,0.098,17
20220716,100,12.4,0,0,83,0.097,16.8
20220716,200,12.3,0,0,84,0.098,16.7
20220716,300,12.9,0,0,83,0.098,16.6
20220716,400,13,0,0,81,0.099,16.3
20220716,500,13.2,0,0,81,0.099,16.2
20220716,600,14.1,0,35,81,0.099,16.1
20220716,700,17.4,0,167,78,0.099,16
20220716,800,20.3,0,271,71,0.098,16
20220716,900,21.8,0,387,68,0.098,16.2
20220716,1000,24.2,0,489,64,0.098,16.3
20220716,1100,26.2,0,745,54,0.099,16.6
20220716,1200,27.9,0,726,46,0.098,17.1
20220716,1300,28.7,0,845,40,0.097,17.5
20220716,1400,28.7,0,558,39,0.098,17.9
20220716,1500,28.1,0,593,38,0.099,18.3
20220716,1600,27.3,0,262,41,0.098,18.4
20220716,1700,26.2,0,117,44,0.097,18.6
20220716,1800,25.3,0,69,52,0.097,18.9
20220716,1900,24.4,0,33,54,0.097,18.6
20220716,2000,21.7,0,19,61,0.097,18.6
20220716,2100,20.1,0,0,73,0.098,18.6
20220716,2200,18.2,0,0,81,0.098,18.6
20220716,2300,17,0,0,86,0.098,18.2
20220717,0,16.7,0,0,88,0.098,18.2
20220717,100,16.5,0,0,89,0.097,17.8
20220717,200,16,0,0,90,0.097,17.8
20220717,300,15.1,0,0,91,0.097,17.6
20220717,400,14.9,0,0,91,0.098,17.5
20220717,500,14.2,0,0,92,0.098,17.3
20220717,600,15.1,0,50,92,0.098,17.1
20220717,700,18.3,0,191,91,0.098,17
20220717,800,21,0,332,85,0.098,17
20220717,900,23.6,0,545,72,0.098,17.1
20220717,1000,26.4,0,711,59,0.099,17.2
20220717,1100,28,0,806,50,0.098,17.7
20220717,1200,29.4,0,860,41,0.097,18.2
20220717,1300,29.7,0,805,40,0.097,18.6
20220717,1400,29.7,0,632,39,0.097,19.1
20220717,1500,29.7,0,571,39,0.097,19.3
20220717,1600,28.5,0,412,43,0.097,19.4
20220717,1700,27.8,0,256,44,0.096,19.6
20220717,1800,26.4,0,121,51,0.097,19.6
20220717,1900,25.3,0,27,58,0.097,19.6
20220717,2000,22.9,0,0,61,0.097,19.6
20220717,2100,23.7,0,0,68,0.096,19.4
20220717,2200,23.1,0,0,67,0.096,19.3
20220717,2300,22.1,0,0,71,0.097,19.2
20220718,0,22.1,0,0,75,0.097,19.1
20220718,100,21.4,0,0,80,0.098,18.9
20220718,200,20.2,0.4,0,80,0.097,18.9
20220718,300,19.5,0.6,0,85,0.096,18.7
20220718,400,19.4,0.6,0,89,0.096,18.6
20220718,500,19.2,0.5,0,90,0.096,18.6
20220718,600,19.2,1.9,2,90,0.096,18.6
20220718,700,19.8,1,4,91,0.096,18.6
20220718,800,20,2.4,10,90,0.097,18.4
20220718,900,20.5,1.2,50,90,0.097,18.5
20220718,1000,21.9,0,139,90,0.097,18.5
20220718,1100,22.5,0.2,199,87,0.096,18.6
20220718,1200,22.8,0,82,83,0.097,18.6
20220718,1300,23.1,0.2,227,81,0.097,18.6
20220718,1400,24,0,265,80,0.097,18.7
20220718,1500,24,0,189,77,0.097,18.9
20220718,1600,24.2,0,234,78,0.097,19
20220718,1700,23.9,0,121,76,0.098,19
20220718,1800,23.5,0,73,74,0.098,19.1
20220718,1900,21,0.3,31,81,0.098,19.1
20220718,2000,20.8,0,3,83,0.098,19.1
20220718,2100,20.4,0.2,0,83,0.098,19
20220718,2200,20.7,0,0,84,0.098,18.9
20220718,2300,21.1,0,0,83,0.098,18.7
20220719,0,20.9,0,0,82,0.098,18.7
20220719,100,21,0,0,82,0.098,18.8
20220719,200,20.6,0,0,83,0.098,18.6
